_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR GAMING PLANO 25","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor gaming plano 25,"mo24asva249hg","monitor plano gaming asus va249hg, 23.8 fhd ips,120hz, 1ms, hdmi, vga,[@@@]lleva tu ",11,69.90, ,"","F","asus"		
monitor gaming plano 25,"mo24asvg249q5a","monitor plano asus tuf gaming vg249q5a 23.8 fhd/ips/hdmix2/dp/earphone-out/parlante(",>20,110.60, ,"","F","asus"		
monitor gaming plano 25,"mo25asvg259q5a","monitor plano asus tuf gaming vg259q5a, 24.5 ledfhd fast ips, hdmix2/dp/earphone jac",>20,99.50, ,"","W","asus"		
monitor gaming plano 25,"mo25asvg259qm5a","monitor plano asus tuf gaming vg259qm5a, 24.5 led fhd fast ips, hdmix2/dp/earphone j",>20,121.20, ,"","W","asus"		
monitor gaming plano 25,"mo25gbgs25f14","monitor gaming plano gs25f14, 24.5 edge led fhd ss ips (1920x1080)/hdmi/dp/earphone ",>20,71.80, ,"","F","gigabyte"		
monitor gaming plano 25,"mo25gbgs25f2","monitor gaming plano gs25f2, 24.5 edge led fhd ss ips (1920x1080)/hdmix2/dp/earphone",>20,85.02, ,"","P","gigabyte"		
monitor gaming plano 25,"mon245fte2475g","monitor plano gaming teros te-2475g, 24.5 fhd va, 180hz, 1ms, hdmi, dp, audio out[@@",>20,77.00, ,"","Z","teros"		
monitor gaming plano 25,"mon25lg25g523b","monitor lg ultragear g5 25g523b, 24.5”/fhd/ips/200hz/hdmi/dp/salida_auriculares (3.5m",17,118.50, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR GAMING PLANO 27","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor gaming plano 27,"mo27asva279hg","monitor plano gaming asus va279hg , 27 fhd ips, 120hz, 1ms, hdmi, vga[@@@]disfruta u",>20,92.00, ,"","F","asus"		
monitor gaming plano 27,"mo27asva279hg-b","mon 27 as va279hg fhd 120hz 1m",2,86.00, ,"","F","asus"		
monitor gaming plano 27,"mo27asvg279qm5a","monitor plano asus tuf gaming vg279qm5a 27 led fhd ips (1920x1080)/hdmix2/dp/earphon",>20,138.00, ,"","F","asus"		
monitor gaming plano 27,"mo27asvg27aq5a","monitor plano asus tuf gaming vg27aq5a, 27 led qhd ips (2560x1440) hdmix2/dp/earphon", ,181.50, ,"","P","asus"		
monitor gaming plano 27,"mo27gbgs27fa","monitor gaming plano gs27fa, 27 edge led fhd ss ips (1920x1080)/hdmix2/dp/earphone j",1,102.14, ,"","P","gigabyte"		
monitor gaming plano 27,"mon265fte2790g","monitor plano gaming teros te-2790g, 27 qhd qd-oled, 240hz, 0.03ms, hdmi, dp, audio ",3,340.00, ,"","P","teros"		
monitor gaming plano 27,"mon27fte2754g","monitor plano gaming teros te-2754g, 27 qhd ips,200hz, 1ms, hdmi, dp, audio out[@@@]",>20,157.00, ,"","P","teros"		
monitor gaming plano 27,"mon27fte2786g","monitor plano gaming teros te-2786g, 27 fhd ips,200hz, 1ms, hdmi, dp, audio out[@@@]",>20,97.00, ,"","P","teros"		
monitor gaming plano 27,"mon27lg27g411a","monitor lg 27g411a-b, 27”/fhd/ips/144hz/hdmi/dp/usb/headphones-out (3-polos, solo son",>20,113.60, ,"","W","lg electronics"		
monitor gaming plano 27,"mon27lg27g414b","monitor lg ultragear g4 27g414b, 27”/fhd/ips/144hz/hdmi/dp/salida para auriculares[@@",>20,113.90, ,"","W","lg electronics"		
monitor gaming plano 27,"mon27lg27g523b","monitor lg gaming ultragear g5, 27”/fhd/ips/200hz/hdmix2/dp/salida_auriculares (3-pol",>20,157.50, ,"","W","lg electronics"		
monitor gaming plano 27,"mon27lg27g610ab","monitor gaming lg ultragear g6, 27” qhd/ips/200hz/1ms (gtg)/hdmi x2/dp/headphone-out[",11,211.50, ,"","W","lg electronics"		
monitor gaming plano 27,"mon27lg27g640ab","mon lg gam ug 27 300hz 1ms",>20,242.50, ,"","W","lg electronics"		
monitor gaming plano 27,"mon27lg27g810a","monitor lg gamer ultragear 27g810a-b 27”/4k uhd/ips/180hz/hdmix2/dp/usb/salida_auricu",10,424.00, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR GAMING PLANO 31.5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor gaming plano 31.5,"mon32lg32g620b","monitor lg gamer ultragear g6 32g620b-b 32”/qhd/ips/200hz/hdmix2/dp/salida_auriculare",5,267.50, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR GAMING PLANO 34","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor gaming plano 34,"mon24lg34g630a","mon gam ug 34\ 240hz wqhd ves",>20,331.30, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 21.45","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 21.45,"mon215fte2133s","monitor plano teros te-2133s, 21.5 fhd ips, 120hz, 1ms, hdmi, vga, audio out, parlan",13,53.00, ,"","P","teros"		
monitor plano 21.45,"monhp9u5b0utaba","monitor plano hp serie 3 pro 322pf, 21.5 wled/fhd/ips/100hz/antirreflectante/hdmi/dp",>20,120.00, ,"","W","hp comercial"		
monitor plano 21.45,"monhpak2f1ut","monitor plano hp serie 3 pro 322pe, 21.45 fhd/ips/100hz/antirreflectante/hdmi/vga[@@",>20,95.30, ,"","W","hp comercial"		
monitor plano 21.45,"monhpb0bn7utaba","monitor full hd de la serie hp 3 pro de 21.5 pulgadas - 322ph, fhd/ips/hdmi/dp/vga[@@",>20,125.30, ,"","W","hp comercial"		
monitor plano 21.45,"monle63b0mar6-b","monitor lenovo thinkvision t22i-30, 21.5 1920x1080 wled ips hdmi/dp/vga color raven ",15,124.50, ,"","W","lenovo - thinkpad"		
monitor plano 21.45,"monle63b0mar6la","monitor lenovo thinkvision t22i-30, 21.5 1920x1080 wled ips hdmi/dp/vga color raven ",>20,144.00, ,"","W","lenovo - thinkpad"		
monitor plano 21.45,"monle64c9mar6la","monitor lenovo thinkvision e22-40, 21.5 1920x1080 wled ips, hdmi/dp/vga color raven ",>20,121.50, ,"","W","lenovo - thinkpad"		
monitor plano 21.45,"zzmonte2130c","mon te 21.5 fhd 100hz 5ms (hp)",2,9999.00, ,"","W","hp comercial"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 23","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 23,"mo238adv2454am","mon adv 24\'' fhd 120hz 1ms ft",1,129.00, ,"","P","advance computer corp"		
monitor plano 23,"mon238fadv2454s","monitor plano advance adv-2454s, 23.8 fhd ips, 144hz, 1ms, hdmi, dp, audio out, parl",>20,59.70, ,"","P","advance computer corp"		
monitor plano 23,"mon238fte2415s","monitor plano teros te-2415s, 23.8 fhd ips, 120hz, 1ms, hdmi, dp, parlantes[@@@]mejo",2,63.50, ,"","P","teros"		
monitor plano 23,"mon238fte2416cs","monitor plano teros te-2416cs, 23.8 qhd ips, 100hz, 1ms, hdmi, dp, cámara, micrófono", ,160.00, ,"","P","teros"		
monitor plano 23,"mon238fte2417s","monitor plano teros te-2417s, 23.8 fhd ips, 144hz, 1ms, hdmi, dp, audio out, parlant",>20,72.00, ,"","P","teros"		
monitor plano 23,"mon24lg24u411bb","mon lg 24 ips 144hz 1ms mb fhd",>20,78.00, ,"","W","lg electronics"		
monitor plano 23,"monhp169l0aaaba","monitor hp e24mv g4, 23.8 fhd (1920x1080) ips, hdmi/vga/dp/usb-a 3.1 gen 1(4)[@@@]in",>20,219.00, ,"","W","hp comercial"		
monitor plano 23,"monhp6n6e6aaaba","monitor hp e24t g5 touch, 23.8” fhd ips(1920x1080) dp / hdmi / usb-a x4 / usb-b[@@@]e",>20,290.00, ,"","W","hp comercial"		
monitor plano 23,"monhp7n914ataba","monitor plano hp p24v g5, 23.8 fhd/va/antirreflectante/hdmi/vga[@@@]amplía tu visión",1,117.30, ,"","W","hp comercial"		
monitor plano 23,"monhp8x534aaaba","monitor plano hp serie 7 pro 24- 724pn, wuxga/ips/antirreflectante/hdmi/dp/usb-a/usb",10,297.00, ,"","W","hp comercial"		
monitor plano 23,"monhp8y2f7aaaba","monitor hp wuxga de la serie hp 7 pro 24 - 724puwuxga/ips/hdmi/dp/usb-c/usb-a/rj-45[",>20,334.00, ,"","W","hp comercial"		
monitor plano 23,"monhp9d9a7aaaba","monitor hp wuxga de la serie 5 pro de 24 - 524pnwuxga/ips/hdmi/dp/usb-b/usb-a x4[@@@",16,212.50, ,"","W","hp comercial"		
monitor plano 23,"monhp9d9l6utaba","monitor plano hp serie 5 pro 524pf 23.8 wled/fhd/ips/antirreflectante/hdmi/dp/usb-a/",>20,174.00, ,"","W","hp comercial"		
monitor plano 23,"monhp9u5c1aaaba","monitor plano hp serie 3 pro 324pv, 23.8 wled/fhd/va/100hz/antirreflectante/hdmi/vga",>20,118.30, ,"","W","hp comercial"		
monitor plano 23,"monhp9u5j5utaba","monitor plano hp series 3 pro 324pf, 23.8” fhd ips (1920x1080@100hz) dp / hdmi/ vga[@",7,129.90, ,"","W","hp comercial"		
monitor plano 23,"monle63d8mar3-s","monitor lenovo thinkvision t24v-30, 23.8 1920x1080 wled ips hdmi/dp/vga color raven ",>20,188.50, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle63edmar2la","monitor lenovo thinkvision e24-30, 23.8 1920x1080 wled ips hdmi/dp/vga color raven b",3,125.00, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle64a4marxla","monitor lenovo thinkvision t24-40 23.8 wled ips hdmix1/dpx1/vgax1/usb-ax3/usb-bx1/us", ,157.00, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle64b2gar1la","monitor plano lenovo thinkvision p24q-40, 23.8 qhd/ips/hdmi/dp/dp-out/usb-a/usb-b/us",>20,228.00, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle64b5kar1la","monitor plano lenovo thinkvision s24-4e, 23.8 wled fhd ips/hdmi/vga[@@@]el monitor l",1,88.90, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle64b6mar1la","monitor lenovo thinkvision t24-4v, 23.8 wled fhd/ips/hdmi/dp/vga/usb-a x3/usb-b/usb-",>20,205.00, ,"","W","lenovo - thinkpad"		
monitor plano 23,"monle64b9gar1la","monitor lenovo thinkvision t24d-40, 23.8 1920x1080 wled ips hdmi/dp/rj-45/raven blac",>20,207.00, ,"","W","lenovo - thinkpad"		
monitor plano 23,"zzzmonhp9u5c1aa","mon hp 23.8 serie 3 pro 324pv",10,666.00, ,"","W","microsoft oem"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 25","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 25,"mo24msmp243le14","monitor plano msi pro mp243l e14, 23.8 fhd/ips/hdmi x1/vga x1[@@@]el monitor msi pro",>20,71.40, ,"","F","msi"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 27","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 27,"mo27aspa278qgv","monitor asus proart display pa278qgv 27 qhd ips/dp/hdmi/usb-a 3.2 gen 1 x4/earphone ",>20,203.50, ,"","P","asus"		
monitor plano 27,"mo27aspa278qv","monitor asus proart display pa278qv 27 wqhd ips/mdp/dp/hdmi/dl-dvi/usb_hub/earphone ",>20,193.00, ,"","P","asus"		
monitor plano 27,"mon27fadv2755s","monitor plano advance adv-2755s, 27 fhd ips, 144hz, 1ms, hdmi, dp, audio out, parlan",>20,96.00, ,"","P","advance computer corp"		
monitor plano 27,"mon27fte2714s","monitor plano teros te-2714s, 27 fhd ips, 144hz,1ms, hdmi, dp, audio out, parlantes[",>20,82.00, ,"","P","teros"		
monitor plano 27,"mon27fte2715cs","monitor plano corporativo teros te-2715cs, qhd ips, 100hz, hdmi, dp, audio out, cámar",>20,170.00, ,"","P","teros"		
monitor plano 27,"mon27fte2720cs","monitor plano teros te-2720cs, 27 qhd ips, 144hz, 1ms, hdmi, dp, cámara, micrófono[@",>20,240.00, ,"","P","teros"		
monitor plano 27,"mon27lg27g440ab","monitor lg ultragear g4 27g440a-b 27”/fhd/ips/240hz/hdmix2/dp/salida para auriculares",>20,169.00, ,"","W","lg electronics"		
monitor plano 27,"mon27lg27u411b","monitor lg u4 27u411b-b, 27”/fhd/ips/144hz/hdmix1/salida_auriculares (3.5mm)[@@@]el m",>20,98.00, ,"","W","lg electronics"		
monitor plano 27,"mon27lg27u711b","mom lg 4k u7 27 inch ips",>20,200.00, ,"","W","lg electronics"		
monitor plano 27,"monhpb0cg3utaba","monitor full hd de la serie hp 3 pro de 27 pulgadas - 327pf, fhd/ips/hdmi/vga/display",16,157.50, ,"","W","hp comercial"		
monitor plano 27,"monle64a5mar6la","monitor plano lenovo thinkvision t27-40, 27 wledfhd ips/hdmi/dp/vga/usb-c/usb-b/usb-",16,208.50, ,"","W","lenovo - thinkpad"		
monitor plano 27,"monle64a7gar6la","monitor plano lenovo thinkvision p27q-40, 27 2k qhd fast ips, hdmi, dp, usb[@@@]elev",>20,267.00, ,"","W","lenovo - thinkpad"		
monitor plano 27,"monle64b8uar1la","monitor plano lenovo thinkvision t27qd-4v, 27 wled qhd/ips/hdmi/dp/dp-out/usb-c/rj45",>20,344.00, ,"","W","lenovo - thinkpad"		
monitor plano 27,"monle64bcmar4la","monitor lenovo thinkvision e27-40, 27 wled/fhd/ips/hdmi x1/dp x1/vga x1/parlantes: 2",>20,139.00, ,"","W","lenovo - thinkpad"		
monitor plano 27,"monle64bekar1la","monitor plano lenovo thinkvision s27-4e, 27 wled/fhd/ips/hdmi/vga[@@@]el monitor len",>20,133.30, ,"","W","lenovo - thinkpad"		
monitor plano 27,"monle67dekac1la","monitor plano lenovo l27-4c, 27 (1920x1080) wledfhd ips,144 hz, hdmi, vga[@@@]disfru",>20,131.90, ,"","W","lenovo - idea"		
monitor plano 27,"monle68cdkac1la","monitor plano lenovo l27-4e, 27(1920x1080) wled fhd ips, 100hz, hdmi, vga[@@@]mejora",17,114.00, ,"","W","lenovo - idea"		
monitor plano 27,"monlen63dfkar4l","monitor lenovo thinkvision s27i-30, 27 wled ips fhd (1920 x 1080), hdmi x2/vga x1[@@",>20,154.00, ,"","W","lenovo - thinkpad"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 29","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 29,"mon29lg29u511a","mom lg uw 29 inch 100 hz ips",>20,157.60, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 31.5","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 31.5,"monle64b0zar1la","monitor plano lenovo thinkvision t32ud-40, 31 wled uhd/ips/hdmi/dp/usb-c/usb-a/rj45[",1,517.00, ,"","W","lenovo - thinkpad"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PLANO 34","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor plano 34,"mon34lg34u511ab","monitor lg 34u511a-b, 34”/wfhd/ips/100hz/hdmi/dp/headphones-out (3-polos, solo sonido",20,231.00, ,"","W","lg electronics"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITOR PORTABLE 14","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitor portable 14,"monle62cauar1us","monitor lenovo thinkvision m15 15.6 wled ips 1920x1080, 2x usb-c 3.2 g1 (dp 1.2 alt ",10,177.00, ,"","W","lenovo - thinkpad"		
monitor portable 14,"monp156fte1501s","monitor portátil teros te-1501s, 15.6 fhd ips, hdmi, usb-c, audio out, parlantes[@@@",>20,83.00, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITORES TFT 24 - 28","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitores tft 24 - 28,"monle62aekar2la","monitor lenovo thinkvision s24e-20, 23.8 1920x1080 va, hdmi, vga, audio out[@@@]rati",8,114.00, ,"","W","lenovo - thinkpad"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITORES, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitores, accesorios,"acctlp167000","extensor hdmi tripp-lite p167-000, cat5 / cat6, doble transmisor, 2 placas de pared.[",19,42.00, ,"","W","tripp-lite"		
monitores, accesorios,"acctlp568050","cable de video tripp-lite p568-050, hdmi, hd 1080p, negro, 15.24 mts.[@@@]",>20,15.60, ,"","W","tripp-lite"		
monitores, accesorios,"acrackte7113","rack para monitor de 22 a 35 / brazo soporte teros te-7113[@@@]soporte de escritori",>20,30.00, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITORES, RACK SOPORTE","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitores, rack soporte,"accspkspmm710","soporte de pared + bandeja para teclado para monitor speaka professional sp-mm-710[@@",>20,68.00, ,"","D","speaka professional"		
monitores, rack soporte,"accspksppos100","soporte de monitor para terminal pos speaka professional sp-pos-100[@@@]el speaka pro",>20,58.00, ,"","D","speaka professional"		
monitores, rack soporte,"accspksppos200","soporte de escritorio para sistemas pos speaka professional sp-pos-200[@@@]el speaka ",>20,55.00, ,"","D","speaka professional"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MONITORES/PANTALLAS, ACC","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
monitores/pantallas, acc,"accbkte9010s","rack portátil teros te-9010s para pantalla táctilinteractiva de 75 a 86, negro[@@@",15,140.00, ,"","D","teros"		
monitores/pantallas, acc,"accdste9011s","transmisor y receptor teros te-9011s hdmi inalámbrico para pantallas[@@@]transforma t",>20,45.00, ,"","D","teros"		
monitores/pantallas, acc,"dsopsteopsi540","módulo de computadora (ops) teopsi540 i5 12450h 16gb ddr4 ssd256gb 4k 60hz + tpm wi-f",>20,290.00, ,"","D","teros"		
monitores/pantallas, acc,"dsopsteopsi542","módulo de computadora (ops) teopsi542 i5 13420h 16gb ddr4 ssd512gb 8k 30hz + tpm wi-f",20,397.00, ,"","D","teros"		
monitores/pantallas, acc,"dsopsteopsi743","módulo de computadora (ops) teros teopsi743, corei7 13620h, 16gb, 512gb, hdmi, dp, us",1,670.00, ,"","D","teros"		
monitores/pantallas, acc,"ibhwidshc","huawei ideashare key usb&#8209	c (unidad de transferencia de medios) con wi&#8209	fi ",>20,105.00, ,"","D","huawei"
monitores/pantallas, acc,"swbw-mip30ps","gestor de carterleria digital magicinfo s3 bw-mip30ps samsung[@@@]", ,1100.00, ,"","W","samsung"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MOUSE INALAMBRICO","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mouse inalambrico,"accgx30k85315","mouse lenovo 300 compacto, inalámbrico (2.4ghz a través de nano receptor usb-a), negr",>20,11.50, ,"","Y","lenovo - idea"		
mouse inalambrico,"accgy50z18991","mouse lenovo 530 inalambrico/diseño ambidextro/sensor optico/1200 dpi/color rojo cere",>20,12.60, ,"","D","lenovo - idea"		
mouse inalambrico,"accgy50z49090","mouse lenovo 530 inalambrico/diseño ambidextro/sensor optico/1200 dpi/color grafito.[",>20,12.60, ,"","D","lenovo - idea"		
mouse inalambrico,"accgy51q65622","mouse lenovo silencioso bluetooth wl310[@@@]el lenovo wl310 bluetooth silent mouse of",>20,16.00, ,"","Y","lenovo - idea"		
mouse inalambrico,"aclen4y51d20849","mouse lenovo thinkpad essential inalambrico con receptor usb tipo-c, color negro[@@@]",>20,17.30, ,"","W","lenovo - thinkpad"		
mouse inalambrico,"msgy51s61906","mouse lenovo 350 silencioso, interfaz bluetooth, color luna gris, sin batería[@@@]el ",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"msgy51s61909","mouse lenovo 350 silencioso inalambrico (dual bluetooth 5.3) color gris nube, sin bat",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"msgy51s61912","mouse lenovo 350 silencioso, interfaz bluetooth, color uva meta , sin batería[@@@]el ",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"msgy51s61915","mouse lenovo 350 silencioso, interfaz bluetooth, color verde musgo, sin batería[@@@]e",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"mslengy50r91292","mouse inalambrico lenovo 400, conexion inalambrica via receptor nano usb, color negro",13,13.30, ,"","W","lenovo - idea"		
mouse inalambrico,"mslengy50z18985","mouse lenovo 530, inalambrico 2.4ghz (receptor nano usb), ambidiestro, sensor optico[",>20,12.60, ,"","Y","lenovo - idea"		
mouse inalambrico,"mslengy50z18987","mouse lenovo 530, interfaz sensor óptico, 1200dpi, 3 botones, color abismo azul[@@@]r",>20,12.60, ,"","Y","lenovo - idea"		
mouse inalambrico,"mslengy51l15686","mouse inalambrico compacto lenovo 300, color grisnube.[@@@]conectividad: receptor ina",>20,13.60, ,"","D","lenovo - idea"		
mouse inalambrico,"mslengy51l15687","mouse inalambrico compacto lenovo 300, color grisartico.[@@@]conectividad: receptor i",>20,10.60, ,"","D","lenovo - idea"		
mouse inalambrico,"mslengy51l15688","mouse inalambrico compacto lenovo 300, color azulescarcha.[@@@]conectividad: receptor",9,10.60, ,"","D","lenovo - idea"		
mouse inalambrico,"mslengy51p14335","mouse lenovo yoga pro, interfaz sensor óptico azul inalámbrico, 6 botones, verde azul",>20,31.65, ,"","Y","lenovo - idea"		
mouse inalambrico,"mslengy51s61900","lenovo 700 wireless grey mouse",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"mslengy51s61903","lenovo 700 wireles seashell ms",>20,15.90, ,"","Y","lenovo - idea"		
mouse inalambrico,"msmoulog004800","mouse óptico inalámbrico logitech m170, ambidiestro, receptor usb, 2.4 ghz, azul.[@@@",>20,8.50, ,"","D","logitech"		
mouse inalambrico,"msmoulog004941","mouse óptico inalámbrico logitech m170, ambidiestro, receptor usb, 2.4 ghz, rojo.[@@@",>20,8.50, ,"","D","logitech"		
mouse inalambrico,"msmoulog006862","mouse logitech m170 rose",>20,8.50, ,"","D","logitech"		
mouse inalambrico,"msmoulog006863","mouse logitech m170 blue gray",>20,9.80, ,"","D","logitech"		
mouse inalambrico,"mssle4y51j62544","mouse lenovo profesional, recargable, inalambrico(bluetooth)[@@@]el mouse recargable ",15,39.70, ,"","W","lenovo - thinkpad"		
mouse inalambrico,"mste5169n","mouse inalámbrico teros te-5169n, 2.4g+bluetooth,2400 dpi, usb, color negro[@@@]poten",>20,8.30, ,"","D","teros"		
mouse inalambrico,"mswbkte1228s","mouse inalámbrico teros te-1228s, 6 botones, 2.4ghz, usb, color negro[@@@]descubre el",>20,3.60, ,"","D","teros"		
mouse inalambrico,"mswbkte1230cs","mouse inalámbrico dual teros te-1230cs, 3 botones, 1200dpi[@@@]mouse inalámbrico tero",>20,5.40, ,"","D","teros"		
mouse inalambrico,"mswbkte1231s","mouse inalámbrico teros te-1231s, 2.4ghz, bt 5.0,4 botones, usb, negro[@@@]disfruta d",>20,5.40, ,"","D","teros"		
mouse inalambrico,"mswbkte1236s","mouse inalámbrico teros te-1236s, rgb, blanco, 6 botones con rueda[@@@]descubre el mo",>20,9.30, ,"","D","teros"		
mouse inalambrico,"mswbkte1249ai","mouse inalámbrico teros te-1249ai, 2.4ghz, 8 botones, ia, dpi 3200, usb, bt[@@@]poten",>20,11.50, ,"","D","teros"		
mouse inalambrico,"mswbkte1250ai","mouse inalámbrico teros te-1250ai , 2.4ghz, 8 botones, ia, dpi 3200, usb, bt[@@@]desc",>20,11.50, ,"","D","teros"		
mouse inalambrico,"mswbladv1238s","mouse inalámbrico adv-1238s, usb, 3 botones, azul[@@@]descubre el mouse inalámbrico  ", ,4.30, ,"","D","advance computer corp"		
mouse inalambrico,"mswblte1235s","mouse inalámbrico teros te-1235s, 2.4ghz, 6 botones, usb, color azul[@@@]el mouse ina",>20,3.60, ,"","D","teros"		
mouse inalambrico,"mswdbkte1237s","mouse inalámbrico teros te-1237s, bt 5.0, 2.4ghz,usb, color negro[@@@]descubre el mou",>20,5.40, ,"","D","teros"		
mouse inalambrico,"mswdblte1240s","mouse inalámbrico teros te-1240s, 2.4ghz, 4 botones, usb, color azul[@@@]descubre el ",>20,5.40, ,"","D","teros"		
mouse inalambrico,"mswdpplte1239s","mouse inalámbrico teros te-1239s, 2.4ghz, 4 botones, usb, color purple[@@@]el mouse i",>20,5.40, ,"","D","teros"		
mouse inalambrico,"mswpkte1234s","mouse inalámbrico teros te-1234s, 2.4ghz, 6 botones, usb, rosado[@@@]el mouse inalámb",>20,3.60, ,"","D","teros"		
mouse inalambrico,"zzmswbkte1231s","mouse wireless  te1231 bk",>20,999.00, ,"","D","microsoft oem"		
mouse inalambrico,"zzmswdpplte1239","mouse wireless  te1239 purple",>20,999.00, ,"","D","microsoft oem"		
mouse inalambrico,"zzte1250aiamd","ai mouse wireless amd teros",>20,99.00, ,"","D","amd-advanced micro device"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MOUSE PAD/MAT, ACCESORIOS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mouse pad/mat, accesorios,"accmpbkte3015s","mouse pad teros te-3015s, negro[@@@]descubre el mouse pad teros te-3015s, diseñado pa",>20,2.85, ,"","D","teros"		
mouse pad/mat, accesorios,"accmpbkte3017s","mouse pad teros te-3017s, negro[@@@]descubre el mouse pad teros te-3017s, diseñado pa",>20,2.15, ,"","D","teros"		
mouse pad/mat, accesorios,"accmpbkte3018s","mousepad teros te-3018s, diseño impreso[@@@]descubre el mouse pad teros te-3018s, dis",>20,2.15, ,"","D","teros"		
mouse pad/mat, accesorios,"accmpbkte3019s","mousepad teros te-3019s, diseño impreso[@@@]descubre el mouse pad teros te-3019s, dis",>20,2.15, ,"","D","teros"		
mouse pad/mat, accesorios,"accmpbkte3020g","mousepad gamer teros te-3020g, diseño impreso e iluminación rgb[@@@]el mouse pad game",>20,5.60, ,"","D","teros"		
mouse pad/mat, accesorios,"accmpbkte3023g","mousepad gamer teros te-3023g, diseño impreso[@@@]el mouse pad teros te-3023g brinda ",>20,4.60, ,"","D","teros"		
_______________,"_______________","__________________________________","__________"		
 ,"CODIGO","MOUSE PARA GAMERS","STOCK","PREC DISTRIB US $","PREC S/.","FLETE ","GARAN","MARCA"		
mouse para gamers,"mscbkte1232g","mouse gamer teros te-1232g, dpi hasta 7200, rgb, 7 botones, óptico, negro[@@@]descubr",>20,5.10, ,"","D","teros"		
mouse para gamers,"mscbkte1233g","mouse gamer teros te-1233g, dpi hasta 7200, rgb,7botones, usb, negro[@@@]domina tus p",>20,5.10, ,"","D","teros"		
mouse para gamers,"msgy51u28359","mouse para juegos lenovo legion m220, inalámbrico, rgb, tri-mode (bluetooth, 2.4g, us",>20,18.90, ,"","Y","lenovo - idea"		
mouse para gamers,"mslengy50x79385","lenovo legion m600 wireless ms",>20,58.20, ,"","Y","lenovo - idea"		
mouse para gamers,"mslengy51c96033","lenovo legion m600 wl stingray",>20,58.20, ,"","Y","lenovo - idea"		
